,NU00295.csv,NU00429.csv,NU00431.csv,NU00468.csv,NU00759.csv,NU00826.csv,NU00866.csv,NU00908.csv,NU01094.csv,NU01115.csv,NU01405.csv,NU01420.csv,NU01482.csv,NU01713.csv,NU01798.csv,NU01929.csv,NU02064.csv,NU02359.csv,NU02514.csv,NU02738.csv
CD68+CD11c+cCasp3+,0.15691325327431702,0.056198473365742935,0.04928184677236326,0.020311212917931417,0.275239458328746,0.15247990560038005,0.05195380369979218,0.028530670470756064,0.128795245813074,0.033935149437610966,0.04987823841797964,0.0627105282018204,0.0062268615485638595,0.12064743474885027,0.021136063408190225,0.012354295176623072,0.012776459037999878,0.09362447524991695,0.001991198900858207,0.0034607764251909914
CD11c+CD205+cCasp3+,0.15691325327431702,0.012549173664195024,0.09921213889699444,0.003385202152988569,0.04036845388821608,0.215693936816618,0.04428848839982284,0.00839137366786943,0.08254997298757429,0.05901765119584515,0.0058680280491740745,0.08958646885974343,0.013019801419724433,0.035835871707579285,0.2164149101142956,0.031644335013806466,0.04639871966431535,0.19404427531636012,0.00597359670257462,0.0025955823188932438
CD11c+CD103+cCasp3+,0.038094547037695464,0.015277254895541768,0.048633401420095326,0.004513602870651426,0.27890931777312933,0.36970630377981595,0.10901781759956393,0.040278593605773266,1.4055105348460293,0.16918393342808946,0.1965789396473315,0.07614849853078191,0.009623331484144146,0.0250851101953055,0.06340819022457067,0.022541170146821044,0.019500911163262975,0.348071637824288,0.0,0.026821017295230183
P2RY12+cCasp3+,8.916845045894858,0.040102794100797146,0.04539117465875563,0.016926010764942847,0.05137803222136592,4.925330820096698,0.0374748747998501,1.0724175547537134,3.6205294435440303,6.317347746755258,2.6332775870668663,0.46047444993908115,0.048116657420720736,0.06808815624440065,0.15760151628280972,0.1267940820758684,0.580320218410205,0.3201353024674579,0.10155114394376855,0.1427570275391284
CD11c+P2RY12+cCasp3+,7.979900591372492,0.024552731082120704,0.03890672113607626,0.014669209329617133,0.04036845388821608,1.574604050295382,0.027254454399890982,0.32390702357976,0.7321447866018368,3.486467744394553,1.3144382830149928,0.4094101626890274,0.03736116929138315,0.021501523024547574,0.14910114295560278,0.0819284838028688,0.41489869612873287,0.31862523028600764,0.05575356922402979,0.11593601024389821
CD68+cCasp3+,0.16961143562021552,0.17514281505246102,0.062250753817722014,0.025953216506245696,0.40735439832654413,0.3172195021033032,0.0996490988996014,0.05706134094151213,0.2225823878984333,0.03836147327729936,0.07188334360238242,0.15229699706156383,0.007359018193757288,0.2723526249776026,0.021595543047498708,0.014304973362405663,0.017483575525684043,0.10041980006644319,0.001991198900858207,0.01211271748816847
CD163+cCasp3+,0.05532779450712912,0.039284369731393126,0.41111435333787244,0.014669209329617133,0.6458952622114573,7.757319418584159,0.3807106598984772,0.04699169254006881,4.034143706104809,0.15688858942895506,0.07628436463926298,2.0972192360065938,0.007359018193757288,0.5793465926058651,0.046407443570156796,0.22237731317921533,0.016138685100631427,1.4625049077345897,0.019911989008582067,0.026821017295230183
CD206+cCasp3+,0.3836665094510757,0.013094789910464373,0.12709528904451578,0.023696415070919987,0.5688282138794084,2.8408002513236634,0.24188328279903248,0.09230511034656373,2.4488384656942195,0.08459196671404473,2.2151805885632134,4.91292195226833,0.05943822387265502,0.9173983157140297,0.018838665211647808,0.11574023902310036,0.08876276805347284,2.274923741354837,0.039823978017164134,0.12458795130687571
CD11c+cCasp3+,11.542647752421725,0.35028563010492203,0.5686865739389813,0.29338418659234267,1.1963741788689495,2.5910090491843474,0.2716928422989132,0.41117730972560207,1.8761750405186386,3.752538988535821,1.4699410263181059,1.8051673475238301,0.13472664077801805,0.45272651257241836,2.431106771581184,0.13264611663321615,0.8923347970224127,4.389779831475944,0.2688118516158579,0.36251633053875637
CD68+CD163+CD11c+cCasp3+,0.013605195370605522,0.020733417358235258,0.04603962001102357,0.006770404305977138,0.1981724099966971,0.1463500601491085,0.047695295199809216,0.0033565494671477718,0.09119394921663966,0.02262343295840731,0.016137077135228706,0.050168422561456316,0.0033964699355802873,0.07764438869975512,0.008040893687898456,0.00931990688762793,0.004707116487684166,0.08833922261484099,0.0,0.0008651941062977478
CD68+CD163+HLADR+,0.10521351086601603,1.2281821703523044,10.97688292319165,0.3193374030985884,2.8588205071745754,3.144227601161606,5.081252342179675,0.07887891247797264,1.0679632631010265,0.049673189756503006,0.2288530939177889,5.037447143983373,0.0062268615485638595,2.4523681538553426,0.05215093906151283,0.13351308471578618,0.07262408295284141,10.475370722720546,0.06371836482746263,0.0043259705314887395
CD68+CD163+CD206+HLADR+,0.06711896382832058,0.032191358529891585,2.536718218072172,0.1997269270263256,2.7817534588425263,1.773440912121003,2.3047048001907813,0.06880926407652933,0.9620745542949757,0.04131235583709161,0.17017281342604818,4.9397978929262525,0.0062268615485638595,1.9793346473152962,0.005284015852047556,0.05440224718127003,0.04908850051442058,9.30279967382441,0.03185918241373131,0.0034607764251909914
CD163+CD206+HLADR+,0.16779740957080141,0.034101015391834306,4.2888175599001395,0.29338418659234267,4.756137839920731,5.246381475607046,3.538820563485845,0.08223546194512042,2.9514856834143703,0.2808256569402299,0.23472112196696301,15.00662939869562,0.012453723097127719,3.614644926237831,0.008270633507552697,0.5878043599824873,0.11162590527936736,30.25731629971913,0.19911989008582065,0.07613708135420182
CD68+CD11c+HLADR+,2.2258099626310637,3.0625439903098557,9.351878870408196,0.39832545333498826,2.9505669932841574,1.6190454298171009,3.0133206145879465,1.5926827221616178,0.6046461372231227,0.46033767932759223,0.5281225244256668,1.7182684727298787,0.642498896147271,1.7225109000776444,0.18172419734650508,0.22606192753013798,0.4438138402673642,9.972516686297606,0.10951593954720137,0.010382329275572975
CD11c+CD205+HLADR+,0.24398650364619237,0.027008004190332772,4.309567811172713,0.009027205741302852,0.05137803222136592,0.6589583860116927,0.917282730896331,0.12419233028446756,0.3392760669908158,0.049673189756503006,0.011736056098348149,1.1278936429441697,0.020944897936078434,0.3069939676282626,0.6372982597208661,0.09449952100013438,0.45322807324273257,7.20832955815288,0.11548953624977598,0.0051911646377864875
CD11c+CD103+HLADR+,0.3029423502521496,0.23843429961970547,1.7501540057711638,0.06544724162444568,1.5670299827516605,1.6121493536844202,2.887268762988451,1.1143744230930603,0.6119935170178282,0.4711575820468305,0.49731537716750285,0.48287106715401706,0.30341798091183897,0.4802006808815624,0.2458216070300385,0.0754262231835935,0.22056202970862948,6.912355410588626,0.12942792855578342,0.019899464444848202
P2RY12+HLADR+,7.59804810797083,0.42312539898188006,0.4688259896897189,0.018054411482605705,0.04770817277698264,4.694312269651901,0.48972847749804105,5.006293530250902,1.7201512695840087,11.423358202715796,0.6718892116304316,2.003153443703863,0.29775719768587183,0.0752553305859165,0.2465108264890012,1.8949754864774655,1.453826549481881,8.439038386034852,1.8717269668067145,0.07873266367309506
CD11c+P2RY12+HLADR+,7.594420055872002,0.41275869030276247,0.36118406121324126,0.018054411482605705,0.04403831333259936,2.8385015592794365,0.34068067999863727,4.731056473944785,0.4101566720691518,11.291060301285109,0.6484170994337353,1.7487278721421917,0.29436072775029154,0.05136474944753031,0.2465108264890012,1.7751171490621573,1.43029096704346,8.4345081694905,1.8418589832938412,0.0631591697597356
CD68+HLADR+,2.2575554184958095,4.061294529105899,11.936582044548196,0.5021383193599711,3.0680024955044223,3.318161965841436,5.549688277177801,1.7202316019132333,1.1098865478119935,0.47607571964648426,0.545726608573189,5.328603167777539,0.6470275227280446,3.748432180612794,0.1840215955430475,0.3528560096060064,0.48685033386904797,11.057503548669628,0.12345433185320881,0.021629852657443695
CD163+HLADR+,0.20952000870732504,1.4633427724943937,22.818791946308725,0.5134223265365997,4.9653198282505775,13.4316407297581,8.68735733996525,0.10237475874800704,4.806050783360346,0.41902532349050065,0.32567555672916115,15.603275281301512,0.014151958064917862,4.667025025383743,0.14818218367698582,1.9255361113880591,0.149955282393367,39.78813687294252,0.4639493438999622,0.09344096348015678
CD206+HLADR+,0.8870587381634801,0.10039338931356019,4.7323541808514085,0.36898703467575406,5.266248302690006,5.477783141392548,3.93741695908425,0.3641856171855333,3.217720151269584,0.449517776608354,0.4577061878355778,21.072529205188847,0.24794230529736094,5.590395986382369,0.018608925391993568,1.0793752627997,0.3463092844510493,37.47319621877926,0.6292188526711934,0.21975930299962795
CD11c+HLADR+,9.718644559735878,5.495174024301748,20.177025581169147,0.8609697475767595,5.2845975999119235,5.731405496938908,4.949238578680204,6.394226734916505,1.5005942733657482,12.457642539922983,0.8787372003638179,4.661183974772451,2.7788784856272715,3.210894104999104,1.485497673884326,2.9476914807381367,2.0328018774670333,46.280692217087974,3.1699886501662653,0.2751317258026838
CD68+CD163+CD11c+HLADR+,0.08798026339658238,1.039126141019975,8.762442045196641,0.23696415070919985,2.7964328966200593,1.5320782474771855,2.843831976288625,0.04699169254006881,0.57784981091302,0.035410590717507094,0.2185840448317343,1.4889271124489356,0.0062268615485638595,0.9759302395030759,0.05215093906151283,0.05873708759412022,0.059175178702315236,9.548186403310078,0.05774476812488799,0.0034607764251909914
CD68+CD163+INFgamma+,0.003628052098828139,0.0032736974776160933,0.003890672113607626,0.002256801435325713,0.0,0.01225969090254312,0.003406806799986373,0.013426197868591087,0.0012965964343598056,0.0,0.004401021036880556,0.0026875940657923028,0.0033964699355802873,0.0011945290569193097,0.0034460972948136236,0.007802712743130362,0.0026897808501052376,0.005285252635075957,0.0,0.0008651941062977478
CD68+CD163+CD206+INFgamma+,0.0027210390741211044,0.0013640406156733723,0.003890672113607626,0.002256801435325713,0.0,0.011110344880429703,0.0025551050999897797,0.0067130989342955435,0.0008643976229065369,0.0,0.0029340140245870372,0.0017917293771948684,0.0033964699355802873,0.0011945290569193097,0.0032163574751593823,0.006502260619275302,0.0026897808501052376,0.00453021654435082,0.0,0.0
CD163+CD206+INFgamma+,0.0027210390741211044,0.0013640406156733723,0.003890672113607626,0.002256801435325713,0.01100957833314984,0.013025921583952065,0.0025551050999897797,0.0067130989342955435,0.0008643976229065369,0.0,0.004401021036880556,0.0053751881315846056,0.0033964699355802873,0.0011945290569193097,0.0036758371144678652,0.008236196784415381,0.0026897808501052376,0.007550360907251367,0.0,0.0
CD68+CD11c+INFgamma+,0.006349091172949243,0.004364929970154792,0.003890672113607626,0.01918281220026856,0.0,0.01225969090254312,0.004258508499982966,0.005034824200721658,0.0008643976229065369,0.0,0.0058680280491740745,0.004479323442987171,0.0033964699355802873,0.0,0.0039055769341221065,0.0071524866812028316,0.003362226062631547,0.005285252635075957,0.0,0.0025955823188932438
CD11c+CD205+INFgamma+,0.003628052098828139,0.001091232492538698,0.003890672113607626,0.006770404305977138,0.01100957833314984,0.011493460221134174,0.0017034033999931864,0.0016782747335738859,0.0012965964343598056,0.0,0.0014670070122935186,0.0026875940657923028,0.0062268615485638595,0.0023890581138386194,0.005284015852047556,0.008669680825700403,0.003362226062631547,0.005285252635075957,0.0,0.0008651941062977478
CD11c+CD103+INFgamma+,0.003628052098828139,0.0013640406156733723,0.003890672113607626,0.006770404305977138,0.0,0.01225969090254312,0.003406806799986373,0.005034824200721658,0.0,0.0,0.011736056098348149,0.0035834587543897367,0.0033964699355802873,0.0011945290569193097,0.004135316753776349,0.008236196784415381,0.0026897808501052376,0.00226510827217541,0.0,0.0017303882125954957
P2RY12+INFgamma+,0.007256104197656278,0.003546505600750768,0.003890672113607626,0.014669209329617133,0.01100957833314984,0.019155767035223627,0.0025551050999897797,0.018461022069312747,0.0012965964343598056,0.0,0.014670070122935188,0.004479323442987171,0.008491174838950717,0.009556232455354478,0.004135316753776349,0.012137553155980562,0.005379561700210475,0.0037751804536256834,0.0,0.0025955823188932438
CD11c+P2RY12+INFgamma+,0.006349091172949243,0.001909656861942721,0.003242226761339688,0.014669209329617133,0.01100957833314984,0.017240190331701263,0.0017034033999931864,0.0033565494671477718,0.0008643976229065369,0.0,0.014670070122935188,0.004479323442987171,0.007925096516354004,0.0035835871707579287,0.004135316753776349,0.009970132949555462,0.004034671275157857,0.0037751804536256834,0.0,0.0025955823188932438
CD68+INFgamma+,0.006349091172949243,0.009548284309713606,0.0045391174658755635,0.024824815788582838,0.0036698594443832803,0.014558382946769954,0.005961911899976152,0.023495846270034405,0.0017287952458130739,0.0,0.0058680280491740745,0.0053751881315846056,0.00509470490337043,0.007167174341515857,0.005284015852047556,0.008669680825700403,0.004707116487684166,0.007550360907251367,0.0,0.0051911646377864875
CD163+INFgamma+,0.003628052098828139,0.0032736974776160933,0.0045391174658755635,0.003385202152988569,0.01100957833314984,0.01647395965029232,0.003406806799986373,0.013426197868591087,0.0017287952458130739,0.0,0.0058680280491740745,0.0062710528201820395,0.0033964699355802873,0.0011945290569193097,0.004135316753776349,0.010620359011482993,0.0026897808501052376,0.009815469179426778,0.0,0.0008651941062977478
CD206+INFgamma+,0.004535065123535174,0.002182464985077396,0.0045391174658755635,0.005642003588314282,0.01100957833314984,0.014558382946769954,0.003406806799986373,0.0067130989342955435,0.0017287952458130739,0.0,0.016137077135228706,0.009854511574571777,0.01358587974232115,0.0035835871707579287,0.0043650565734305894,0.009103164866985421,0.005379561700210475,0.010570505270151914,0.0,0.0017303882125954957
CD11c+INFgamma+,0.009977143271777383,0.009548284309713606,0.007132898874947315,0.047392830141839974,0.01100957833314984,0.018772651694519152,0.005961911899976152,0.005034824200721658,0.0021609940572663426,0.0,0.014670070122935188,0.008958646885974341,0.016982349677901434,0.005972645284596547,0.008500373327206937,0.012571037197265583,0.01075912340042095,0.01585575790522787,0.0,0.0025955823188932438
CD68+CD163+CD11c+INFgamma+,0.003628052098828139,0.0013640406156733723,0.003242226761339688,0.002256801435325713,0.0,0.01072722953972523,0.0025551050999897797,0.0033565494671477718,0.0008643976229065369,0.0,0.004401021036880556,0.0026875940657923028,0.0033964699355802873,0.0,0.0034460972948136236,0.0071524866812028316,0.0026897808501052376,0.00453021654435082,0.0,0.0008651941062977478
CD68+CD163+TNFa+,0.006349091172949243,0.001091232492538698,0.011672016340822877,0.0011284007176628565,0.007339718888766561,0.003448038066340252,0.0008517016999965932,0.0016782747335738859,0.0012965964343598056,0.006393578879549892,0.0029340140245870372,0.0017917293771948684,0.002830391612983572,0.0011945290569193097,0.0,0.0015171941444975703,0.0020173356375789283,0.0037751804536256834,0.0,0.0
CD68+CD163+CD206+TNFa+,0.005442078148242209,0.0002728081231346745,0.01102357098855494,0.0011284007176628565,0.007339718888766561,0.003448038066340252,0.0,0.0016782747335738859,0.0008643976229065369,0.005409951359619139,0.0014670070122935186,0.0008958646885974342,0.002830391612983572,0.0011945290569193097,0.0,0.0015171941444975703,0.0020173356375789283,0.00226510827217541,0.0,0.0
CD163+CD206+TNFa+,0.005442078148242209,0.0002728081231346745,0.012320461693090815,0.0011284007176628565,0.01100957833314984,0.003448038066340252,0.0,0.0016782747335738859,0.0008643976229065369,0.005901765119584516,0.0029340140245870372,0.0026875940657923028,0.002830391612983572,0.0011945290569193097,0.0,0.0015171941444975703,0.0020173356375789283,0.005285252635075957,0.0,0.0
CD68+CD11c+TNFa+,0.009070130247070348,0.001091232492538698,0.01102357098855494,0.0011284007176628565,0.007339718888766561,0.003831153407044725,0.0008517016999965932,0.0016782747335738859,0.0012965964343598056,0.006393578879549892,0.0029340140245870372,0.0017917293771948684,0.002830391612983572,0.0,0.0,0.0015171941444975703,0.0026897808501052376,0.0030201443629005466,0.0,0.0
CD11c+CD205+TNFa+,0.005442078148242209,0.000545616246269349,0.012320461693090815,0.0011284007176628565,0.01100957833314984,0.003448038066340252,0.0,0.0016782747335738859,0.0008643976229065369,0.006393578879549892,0.0014670070122935186,0.0017917293771948684,0.003962548258177002,0.0023890581138386194,0.0,0.0015171941444975703,0.0020173356375789283,0.0030201443629005466,0.0,0.0
CD11c+CD103+TNFa+,0.005442078148242209,0.000545616246269349,0.011672016340822877,0.0011284007176628565,0.007339718888766561,0.003448038066340252,0.0008517016999965932,0.0016782747335738859,0.00043219881145326847,0.007377206399480644,0.007335035061467594,0.0008958646885974342,0.002264313290386858,0.0011945290569193097,0.0,0.0015171941444975703,0.0020173356375789283,0.0015100721814502733,0.0,0.0
P2RY12+TNFa+,0.010884156296484418,0.001091232492538698,0.011672016340822877,0.0011284007176628565,0.01100957833314984,0.003831153407044725,0.0,0.0016782747335738859,0.0017287952458130739,0.008360833919411398,0.007335035061467594,0.0017917293771948684,0.003962548258177002,0.008361703398435167,0.0,0.0015171941444975703,0.003362226062631547,0.0015100721814502733,0.0,0.0
CD11c+P2RY12+TNFa+,0.009977143271777383,0.000545616246269349,0.01102357098855494,0.0011284007176628565,0.01100957833314984,0.003831153407044725,0.0,0.0016782747335738859,0.0012965964343598056,0.007869020159446021,0.007335035061467594,0.0017917293771948684,0.003962548258177002,0.0023890581138386194,0.0,0.0015171941444975703,0.0026897808501052376,0.0015100721814502733,0.0,0.0
CD68+TNFa+,0.010884156296484418,0.0016368487388080466,0.011672016340822877,0.0011284007176628565,0.01100957833314984,0.003831153407044725,0.0008517016999965932,0.0016782747335738859,0.0017287952458130739,0.006393578879549892,0.004401021036880556,0.0017917293771948684,0.002830391612983572,0.005972645284596547,0.0,0.0015171941444975703,0.004034671275157857,0.00453021654435082,0.0,0.0008651941062977478
CD163+TNFa+,0.006349091172949243,0.001091232492538698,0.014914243102162566,0.0011284007176628565,0.01100957833314984,0.003448038066340252,0.0008517016999965932,0.0016782747335738859,0.0017287952458130739,0.007377206399480644,0.004401021036880556,0.0035834587543897367,0.002830391612983572,0.0011945290569193097,0.0,0.0015171941444975703,0.0020173356375789283,0.00679532481652623,0.0,0.0
CD206+TNFa+,0.005442078148242209,0.0002728081231346745,0.012968907045358751,0.0011284007176628565,0.01100957833314984,0.003448038066340252,0.0,0.0016782747335738859,0.0012965964343598056,0.005901765119584516,0.0058680280491740745,0.0035834587543897367,0.003962548258177002,0.0023890581138386194,0.0,0.0015171941444975703,0.0026897808501052376,0.00679532481652623,0.0,0.0008651941062977478
CD11c+TNFa+,0.011791169321191453,0.001091232492538698,0.017508024511234316,0.002256801435325713,0.01100957833314984,0.003831153407044725,0.0008517016999965932,0.0016782747335738859,0.0017287952458130739,0.007869020159446021,0.007335035061467594,0.0026875940657923028,0.004528626580773716,0.0035835871707579287,0.0,0.0015171941444975703,0.005379561700210475,0.012080577451602187,0.0,0.0008651941062977478
CD68+CD163+CD11c+TNFa+,0.006349091172949243,0.000545616246269349,0.01102357098855494,0.0011284007176628565,0.007339718888766561,0.003448038066340252,0.0008517016999965932,0.0016782747335738859,0.0008643976229065369,0.006393578879549892,0.0029340140245870372,0.0017917293771948684,0.002830391612983572,0.0,0.0,0.0015171941444975703,0.0020173356375789283,0.0030201443629005466,0.0,0.0
CD68+CD163+CD4+,0.030838442840039185,0.11512502796283262,3.6274033005868427,0.007898805023639996,1.009211347205402,0.9995479238979686,0.5229448437979082,0.03356549467147772,1.7391680172879527,0.029508825597922575,0.06161429451632779,0.5688740772593707,0.011321566451934289,0.8839515021202891,0.004824536212739074,0.05960405567669026,0.04236404838915749,8.814291323125245,0.025885585711156688,0.0008651941062977478
CD68+CD163+CD206+CD4+,0.027210390741211045,0.013094789910464373,1.0796615115261161,0.007898805023639996,0.9982017688722523,0.6225624286447679,0.2997989983988008,0.03188721993790383,1.455213398163155,0.022131619198441935,0.06014728750403427,0.5617071597505913,0.011321566451934289,0.7298572537776982,0.004135316753776349,0.023191396208748577,0.029587589351157618,7.870496209718825,0.01792079010772386,0.0
CD163+CD206+CD4+,0.07981714617421906,0.015004446772407096,1.4194468761145154,0.018054411482605705,1.4826232155308452,1.0991579124811315,0.48887677579804456,0.040278593605773266,4.565316045380875,0.06885392639515268,0.10415749787283984,1.4835519243173512,0.022643132903868577,1.2458938063668399,0.01033829188444087,0.09970132949555463,0.0719516377403151,20.3051855878711,0.0876127516377611,0.06921552850381983
CD68+CD11c+CD4+,0.03537350796357436,0.11758030107104468,3.257789449794118,0.012412407894291419,1.0275606444273184,0.7152763410952502,0.324498347698702,0.0604178904086599,0.9434900054024852,0.027541570558061074,0.05574626646715371,0.22396617214935857,0.010755488129337576,0.4957295586215135,0.005284015852047556,0.04009727381886436,0.0854005419908413,8.592310712452054,0.045797574719738755,0.0034607764251909914
CD11c+CD205+CD4+,0.026303377716504008,0.020460609235100586,2.1774794929157344,0.009027205741302852,0.06238761055451577,0.5037966730263813,0.19503968929921986,0.1090878576823026,0.5765532144786601,0.05360769983622602,0.007335035061467594,0.21859098401777396,0.01585019303270801,0.16603953891178402,0.02389294124404112,0.049417180706492286,0.16676641270652473,6.922925915858778,0.039823978017164134,0.0043259705314887395
CD11c+CD103+CD4+,0.019047273518847732,0.04310368345527856,0.9032843757092371,0.009027205741302852,0.7853499210980219,0.8543472097709736,0.3227949442987088,0.06377443987580766,1.1353862776877364,0.09246098687349075,0.06601531555320835,0.13706729735540746,0.01641627135530472,0.1612614226841068,0.014933088277525701,0.03944704775693683,0.0995218914538938,5.824348403853704,0.04181517691802234,0.021629852657443695
P2RY12+CD4+,0.10067844574248087,0.04419491594781726,0.05382096423823883,0.018054411482605705,0.09908620499834855,1.308722003846478,0.15415800769938337,0.023495846270034405,3.22117774176121,0.15787221694888579,0.030807147258163897,0.21500752526338424,0.017548428000498148,0.06450456907364271,0.013784389179254494,0.12462666186944327,0.1708010839816826,7.8652109570837485,0.8343123394595886,0.09603654579905002
CD11c+P2RY12+CD4+,0.08888727642128941,0.02646238794406342,0.049930292124631195,0.013540808611954277,0.08440676722081544,0.966600004597384,0.13286546519946854,0.011747923135017203,0.9988114532685034,0.12393706751127483,0.023472112196696298,0.2015695549344227,0.016982349677901434,0.03344681359374067,0.013554649359600254,0.06133799184183035,0.15802462494368272,7.860680740539398,0.8104179526492901,0.07181111082271308
CD68+CD4+,0.04716467728476581,0.19805869739577364,3.6364815355185947,0.018054411482605705,1.0459099416492348,1.0179374602517834,0.5314618607978742,0.06880926407652933,1.7750405186385736,0.030492453117853334,0.0630813015286213,0.5733534007023579,0.012453723097127719,1.0499910410320732,0.005284015852047556,0.07781038541066111,0.09212499411610439,9.000030201443629,0.051771171422313376,0.006921552850381983
CD163+CD4+,0.08979428944599645,0.13040228285837438,4.902895308497876,0.020311212917931417,1.559690263862894,1.9910504256411437,0.891731679896433,0.041956868339347156,6.823987034035657,0.1475441279896129,0.10562450488513335,1.534616211567405,0.022643132903868577,1.4955503792629756,0.016541267015105394,0.303005344858229,0.09817700102884117,25.81845912234605,0.2070846856892535,0.07181111082271308
CD206+CD4+,0.3156405325980481,0.022643074220177983,1.434361119216678,0.023696415070919987,1.559690263862894,1.1336382931445341,0.5374237726978504,0.11580095661659813,4.7070772555375475,0.08065745663432171,0.11589355397118799,1.8266681000501686,0.03283254271060944,1.5684166517350533,0.01171673080236632,0.1317791485506461,0.1560072893061038,21.63102896318444,0.13341032635749986,0.09430615758645453
CD11c+CD4+,0.1931937742625984,0.15304535707855235,4.176636513957786,0.016926010764942847,1.5376711071965943,1.3918580327793484,0.4718427417981126,0.1342619786859109,2.352890329551594,0.14803594174957826,0.08802042073761113,0.5572278363076042,0.03849332593657658,0.7226900794361822,0.0326230543909023,0.13112892248871857,0.308652352549576,26.851348494458033,1.3619800481870135,0.13064431005095994
CD68+CD163+CD11c+CD4+,0.020861299568261802,0.09139072125011594,3.251304996271439,0.003385202152988569,0.9982017688722523,0.6995686121263668,0.31768473409872927,0.028530670470756064,0.9192868719611021,0.0270497567980957,0.054279259454860194,0.22307030746076115,0.010755488129337576,0.385832885384937,0.004824536212739074,0.027309494600956268,0.03698448668894702,8.41789737549455,0.021903187909440274,0.0008651941062977478
CD68+CD163+CD8+,0.012698182345898486,0.004910546216424141,0.014914243102162566,0.003385202152988569,0.03302873499944952,0.01992199771663257,0.024699349299901203,0.005034824200721658,0.02031334413830362,0.012295343999134409,0.008802042073761111,0.1048161685658998,0.003962548258177002,0.008361703398435167,0.0013784389179254495,0.007369228701845341,0.0026897808501052376,0.2302860076711667,0.0,0.0
CD68+CD163+CD206+CD8+,0.008163117222363313,0.002182464985077396,0.012968907045358751,0.003385202152988569,0.02568901611068296,0.019155767035223627,0.017885735699928455,0.0033565494671477718,0.019016747703943817,0.010328088959272903,0.008802042073761111,0.1021285745001075,0.003962548258177002,0.007167174341515857,0.0011486990982712078,0.006068776577990281,0.0026897808501052376,0.20763492494941257,0.0,0.0
CD163+CD206+CD8+,0.009977143271777383,0.002182464985077396,0.02853159549978926,0.003385202152988569,0.029358875555066243,0.029882996574948854,0.030661261199877353,0.0033565494671477718,0.0631010264721772,0.01967255039861505,0.010269049086054631,0.3789507632767147,0.005660783225967144,0.02866869736606343,0.0011486990982712078,0.009536648908270443,0.003362226062631547,0.7897677508984929,0.0,0.0
CD68+CD11c+CD8+,0.018140260494140695,0.005728970585828164,0.011672016340822877,0.009027205741302852,0.05137803222136592,0.017623305672405734,0.015330630599938676,0.011747923135017203,0.012101566720691518,0.012787157759099783,0.008802042073761111,0.015229699706156383,0.004528626580773716,0.0023890581138386194,0.0013784389179254495,0.0069357446605603215,0.003362226062631547,0.22651082721754098,0.0,0.0
CD11c+CD205+CD8+,0.008163117222363313,0.0027280812313467445,0.012968907045358751,0.005642003588314282,0.0366985944438328,0.021071343738745987,0.006813613599972746,0.020139296802886633,0.00907617504051864,0.011311716479203655,0.0014670070122935186,0.024188346592130722,0.013019801419724433,0.007167174341515857,0.0032163574751593823,0.009970132949555462,0.013448904250526188,0.28313853402192624,0.0,0.0
CD11c+CD103+CD8+,0.02539636469179697,0.004910546216424141,0.016859579158966378,0.009027205741302852,0.0366985944438328,0.027201189190017547,0.023847647599904608,0.015104472602164975,0.01944894651539708,0.035410590717507094,0.016137077135228706,0.021500752526338422,0.007925096516354004,0.004778116227677239,0.0016081787375796912,0.010620359011482993,0.01143156861294726,0.15629247078010328,0.019911989008582067,0.0
P2RY12+CD8+,0.0390015600624025,0.005728970585828164,0.009726680284019065,0.009027205741302852,0.007339718888766561,0.03524661134481147,0.004258508499982966,0.015104472602164975,0.012965964343598056,0.05016500351646838,0.016137077135228706,0.010750376263169211,0.015284114710111292,0.013139819626112404,0.0016081787375796912,0.014304973362405663,0.01210401382547357,0.2083899610401377,0.00597359670257462,0.0
CD11c+P2RY12+CD8+,0.03537350796357436,0.003546505600750768,0.009078234931751127,0.009027205741302852,0.007339718888766561,0.029499881234244383,0.003406806799986373,0.0067130989342955435,0.004754186925985954,0.0393451007972301,0.014670070122935188,0.009854511574571777,0.014151958064917862,0.0023890581138386194,0.0016081787375796912,0.012137553155980562,0.01075912340042095,0.2083899610401377,0.0,0.0
CD68+CD8+,0.02539636469179697,0.013094789910464373,0.017508024511234316,0.012412407894291419,0.058717751110132485,0.022220689760859405,0.027254454399890982,0.02517412100360829,0.021177741761210157,0.014754412798961287,0.010269049086054631,0.11019135669748442,0.0062268615485638595,0.019112464910708955,0.0025271380161966573,0.008452938805057892,0.004707116487684166,0.24387665730421915,0.001991198900858207,0.0
CD163+CD8+,0.014512208395312556,0.0051833543395588145,0.07132898874947313,0.003385202152988569,0.04036845388821608,0.03716218804833383,0.06558103089973767,0.0067130989342955435,0.075634792004322,0.022131619198441935,0.010269049086054631,0.3914928689170788,0.006792939871160575,0.03344681359374067,0.0013784389179254495,0.013221263259193114,0.004034671275157857,1.0087282172087826,0.0,0.0
CD206+CD8+,0.027210390741211045,0.003000889354481419,0.03047693155659307,0.005642003588314282,0.04770817277698264,0.034863496004107,0.03406806799986373,0.020139296802886633,0.0687196110210697,0.03688603199740322,0.017604084147522223,0.4783917437110299,0.022643132903868577,0.05494833661828824,0.0011486990982712078,0.011704069114695542,0.01008667818789464,0.9536105825858476,0.01194719340514924,0.0
