,NU00295,NU00429,NU00431,NU00468,NU00759,NU00826,NU00866,NU00908,NU01094,NU01115,NU01405,NU01420,NU01482,NU01713,NU01798,NU01929,NU02064,NU02359,NU02514,NU02738
CD4+pSTAT3+ 0-100,0.05003921992913365,0.0926497838171711,0.12239902080783352,0.0,0.0,0.3265421492275307,0.0,0.0,0.6647079534279505,0.11827770302530491,0.0,0.06397952655150352,0.0,0.0944733112895607,0.014515399130783747,0.1489088575096277,0.029666548000474666,1.5253685532251313,0.0,0.02212878955521133
CD4+pSTAT3+ 100-200,0.031746031746031744,0.11212158963498194,0.0,0.0,0.4464285714285714,0.267221933020996,0.0,0.011487650775416428,1.1559108185415934,0.14655951537653583,0.004737764722603875,0.046783625730994156,0.011522064754003919,0.10678056593699946,0.012334173884442494,0.14675156700825787,0.016901598891255115,1.8454252235332542,0.02768549280177187,0.025959697569523318
CD4+pSTAT3+ 200-300,0.0,0.12275586926499923,0.0,0.0,0.14461315979754158,0.10786032088445463,0.0,0.010682619378271552,1.4492753623188406,0.11730205278592376,0.0,0.04137018037398643,0.0,0.021710811984368215,0.005605695386512697,0.11985224772084249,0.04084411164057182,2.2647292541718698,0.06891798759476223,0.0297859665546147
CD4+pSTAT3+ 300-400,0.0,0.12488106565176024,0.03467406380027739,0.0,0.0,0.1851851851851852,0.0,0.010750376263169211,2.044268997603271,0.07533902561526871,0.0,0.11317141116044223,0.030543677458766037,0.12724959098345756,0.12279355333844973,0.09923187180712265,0.02572567851477083,2.482556004406904,0.021308331557639035,0.03734687780101584
CD4+pSTAT3+ 400-500,,0.06063362134303472,0.09285051067780872,0.0,0.0,1.1173184357541899,0.0,0.0,1.997981836528759,0.11806375442739078,0.0,0.02139952921035737,0.007018528916339136,0.032695765898316166,0.0,0.07258399004562423,0.018341892883345562,2.23480947476828,0.0,0.0
CD4+cCasp3+ 0-100,0.04057234048308133,0.0926497838171711,0.24479804161566704,0.0,0.0,0.37637887815291693,0.0,0.019630938358853555,0.49109473454174607,0.12153305264985459,0.0,0.04265301770100234,0.0,0.14170996693434107,0.014942322634630328,0.07702182284980745,0.029666548000474666,0.7440822210854299,0.11154489682097045,0.09736667404292985
CD4+cCasp3+ 100-200,0.0,0.12457954403886883,0.0,0.0,0.5357142857142857,0.3401006420267222,0.0517063081695967,0.011487650775416428,0.6661180988205792,0.14900217396614476,0.004737764722603875,0.015594541910331385,0.011522064754003919,0.16017084890549918,0.01644556517925666,0.057208237986270026,0.010140959334753067,0.9063814150981913,0.02768549280177187,0.055164357335237044
CD4+cCasp3+ 200-300,0.0,0.1611170784103115,0.04222972972972973,0.0,0.21691973969631237,0.24268572199002292,0.03205128205128205,0.0,0.6512566501559347,0.11730205278592376,0.0,0.008274036074797287,0.0,0.23881893182805036,0.011211390773025394,0.05108456460232631,0.0,0.9365421727778409,0.1837813002526993,0.04255138079230671
CD4+cCasp3+ 300-400,0.0,0.14866793529971456,0.13869625520110956,0.0,0.06369426751592357,0.0925925925925926,0.0,0.010750376263169211,0.8881996334414212,0.07533902561526871,0.0,0.05223295899712719,0.03817959682345755,0.21814215597164155,0.12279355333844973,0.06615458120474843,0.030013291600565966,1.0429673154608887,0.10654165778819519,0.0672243800418285
CD4+cCasp3+ 400-500,,0.04547521600727603,0.03095017022593624,0.028876696505919723,0.11648223645894001,0.5586592178770949,0.0,0.0,0.8274470232088799,0.13493000505987518,0.0,0.010699764605178685,0.007018528916339136,0.14713094654242276,0.0,0.05599336374948154,0.018341892883345562,0.9268795056642637,0.0411946446961895,0.07583801001061732
CD4+FOXP3+ 0-100,0.0013524113494360445,0.0,0.0,0.0,0.0,0.061738037325478466,0.0,0.019630938358853555,0.08255733485497832,0.001085116541516559,0.0,0.02132650885050117,0.0,0.0944733112895607,0.005976929053852131,0.025673940949935817,0.011866619200189867,0.06510719434497513,0.0,0.0
CD4+FOXP3+ 100-200,0.0,0.024915908807773765,0.05813953488372093,0.0,0.0,0.013881658858233559,0.0,0.022975301550832855,0.10579522745973904,0.0,0.0,0.046783625730994156,0.011522064754003919,0.16017084890549918,0.001370463764938055,0.029847776340662623,0.0067606395565020455,0.07757318417507043,0.0,0.0
CD4+FOXP3+ 200-300,0.0,0.015344483658124904,0.0,0.0,0.0,0.013482540110556829,0.0,0.010682619378271552,0.1926252063841497,0.0,0.0,0.09101439682277014,0.0250689395838556,0.08684324793747286,0.0,0.007859163784973278,0.0034036759700476517,0.11352026336701102,0.04594532506317482,0.004255138079230671
CD4+FOXP3+ 300-400,0.0,0.011893434823977166,0.03467406380027739,0.0,0.0,0.0,0.0,0.0,0.2678697307204286,0.0,0.0,0.09576042482806651,0.0,0.12724959098345756,0.06139677666922486,0.018376272556874563,0.008575226171590277,0.11751744399559311,0.021308331557639035,0.007469375560203166
CD4+FOXP3+ 400-500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18163471241170534,0.0,0.0,0.032099293815536056,0.0,0.196174595389897,0.0,0.018664454583160513,0.024455857177794083,0.11328527291452112,0.0,0.0
CD4+NFAT1+ 0-100,0.0013524113494360445,0.0,0.0,0.0,0.0,0.003719158875028824,0.0,0.0,0.0036422353612490434,0.0032553496245496766,0.0,0.0,0.0,0.0,0.0012807705115397423,0.0051347881899871635,0.0,0.004650513881783938,0.0,0.008851515822084531
CD4+NFAT1+ 100-200,0.0,0.012457954403886883,0.0,0.0,0.17857142857142858,0.013881658858233559,0.0,0.0,0.02742839230437679,0.0,0.0,0.0,0.0,0.0,0.001370463764938055,0.0024873146950552183,0.0,0.01224839750132691,0.0,0.0032449621961904147
CD4+NFAT1+ 200-300,0.0,0.0,0.0,0.0,0.07230657989877079,0.0,0.0,0.0,0.0091726288754357,0.0,0.0,0.0,0.0,0.0,0.0,0.0019647909462433195,0.0,0.04540810534680441,0.0,0.0
CD4+NFAT1+ 300-400,0.0,0.0,0.0,0.03749531308586427,0.0,0.0462962962962963,0.0,0.0,0.014098406880022559,0.0,0.0,0.0,0.0,0.0,0.03069838833461243,0.005512881767062369,0.004287613085795138,0.014689680499449138,0.0,0.0
CD4+NFAT1+ 400-500,,0.0,0.0,0.08663008951775916,0.0,0.0,0.0,0.0,0.020181634712411706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012227928588897041,0.0,0.0,0.0
CD4+NFAT2+ 0-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004856313814998726,0.0,0.0,0.0,0.0,0.0,0.0,0.010269576379974327,0.0,0.004650513881783938,0.0,0.0
CD4+NFAT2+ 100-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011487650775416428,0.01567336703107245,0.0,0.0,0.0,0.0,0.0,0.0,0.0024873146950552183,0.0,0.00408279916710897,0.0,0.0
CD4+NFAT2+ 200-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091726288754357,0.0,0.0,0.0,0.0,0.0,0.0,0.0019647909462433195,0.0,0.0,0.0,0.0
CD4+NFAT2+ 300-400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005512881767062369,0.004287613085795138,0.0,0.0,0.0
CD4+NFAT2+ 400-500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04036326942482341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4+pLCK+ 0-100,0.0013524113494360445,0.030883261272390366,0.0,0.0,0.0,0.02975327100023059,0.0,0.23557126030624262,0.054633530418735664,0.008680932332132471,0.0,0.0,0.0,0.0,0.005976929053852131,0.020539152759948654,0.13053281120208854,1.0138120262288983,0.0,0.0
CD4+pLCK+ 100-200,0.0,0.024915908807773765,0.0,0.0,0.35714285714285715,0.048585806003817456,0.0,0.14933946008041354,0.0940402021864347,0.0024426585896089306,0.0,0.0,0.0,0.0,0.004111391294814165,0.022385832255496965,0.05746543623026738,1.1717633609602742,0.02768549280177187,0.0032449621961904147
CD4+pLCK+ 200-300,0.0,0.007672241829062452,0.04222972972972973,0.0,0.0,0.0,0.0,0.04273047751308621,0.1284168042560998,0.005865102639296188,0.0,0.0,0.0,0.0,0.0,0.017683118516189877,0.03403675970047651,1.3054830287206265,0.0,0.0
CD4+pLCK+ 300-400,0.0,0.011893434823977166,0.0,0.0,0.0,0.0,0.0,0.021500752526338422,0.126885661920203,0.012556504269211453,0.0,0.01741098633237573,0.022907758094074526,0.0,0.07674597083653108,0.022051527068249477,0.042876130857951375,1.5864854939405069,0.0,0.0
CD4+pLCK+ 400-500,,0.0,0.0,0.0,0.0,0.0,0.0,0.027281407720638383,0.24217961654894046,0.0,0.0,0.0,0.0,0.0,0.0,0.006221484861053505,0.07336757153338225,1.4418125643666324,0.02059732234809475,0.0
CD4+NFAT1+pLCK+ 0-100,0.0013524113494360445,0.0,0.0,0.0,0.0,0.002231495325017294,0.0,0.0,0.0018211176806245217,0.0032553496245496766,0.0,0.0,0.0,0.0,0.0012807705115397423,0.0051347881899871635,0.0,0.0,0.0,0.0
CD4+NFAT1+pLCK+ 100-200,0.0,0.012457954403886883,0.0,0.0,0.17857142857142858,0.013881658858233559,0.0,0.0,0.011755025273304338,0.0,0.0,0.0,0.0,0.0,0.001370463764938055,0.0024873146950552183,0.0,0.00408279916710897,0.0,0.0032449621961904147
CD4+NFAT1+pLCK+ 200-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091726288754357,0.0,0.0,0.0,0.0,0.0,0.0,0.0019647909462433195,0.0,0.028380065841752754,0.0,0.0
CD4+NFAT1+pLCK+ 300-400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014098406880022559,0.0,0.0,0.0,0.0,0.0,0.03069838833461243,0.005512881767062369,0.004287613085795138,0.0,0.0,0.0
CD4+NFAT1+pLCK+ 400-500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020181634712411706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006113964294448521,0.0,0.0,0.0
CD4+NFAT2+pLCK+ 0-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002428156907499363,0.0,0.0,0.0,0.0,0.0,0.0,0.0051347881899871635,0.0,0.0,0.0,0.0
CD4+NFAT2+pLCK+ 100-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011755025273304338,0.0,0.0,0.0,0.0,0.0,0.0,0.0024873146950552183,0.0,0.00408279916710897,0.0,0.0
CD4+NFAT2+pLCK+ 200-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091726288754357,0.0,0.0,0.0,0.0,0.0,0.0,0.0019647909462433195,0.0,0.0,0.0,0.0
CD4+NFAT2+pLCK+ 300-400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005512881767062369,0.004287613085795138,0.0,0.0,0.0
CD4+NFAT2+pLCK+ 400-500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04036326942482341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4+PD1+ 0-100,0.008114468096616267,0.0,0.0,0.0,0.0,0.09297897187572059,0.0,0.019630938358853555,0.07284470722498088,0.0,0.0,0.12795905310300704,0.02697599136768276,0.14170996693434107,0.012807705115397422,0.03594351732991014,0.029666548000474666,0.7952378737850532,0.055772448410485224,0.017703031644169063
CD4+PD1+ 100-200,0.0,0.012457954403886883,0.0,0.0,0.17857142857142858,0.07981953843484296,0.0,0.0,0.13714196152188393,0.0,0.00947552944520775,0.21832358674463936,0.0,0.0,0.015075101414318604,0.009949258780220873,0.0033803197782510228,0.6981586575756338,0.0,0.009734886588571244
CD4+PD1+ 200-300,0.0,0.015344483658124904,0.04222972972972973,0.0,0.0,0.013482540110556829,0.03205128205128205,0.0,0.0825536598789213,0.0,0.0,0.14065861327155388,0.0,0.0,0.005605695386512697,0.019647909462433197,0.010211027910142955,0.8627540015892837,0.04594532506317482,0.004255138079230671
CD4+PD1+ 300-400,0.0,0.005946717411988583,0.03467406380027739,0.0,0.0,0.0925925925925926,0.0,0.010750376263169211,0.18327928944029326,0.0,0.0,0.22634282232088446,0.030543677458766037,0.12724959098345756,0.12279355333844973,0.016538645301187108,0.012862839257385414,1.0062431142122659,0.021308331557639035,0.014938751120406333
CD4+PD1+ 400-500,,0.0,0.06190034045187248,0.08663008951775916,0.05824111822947001,0.0,0.04069175991861648,0.0,0.16145307769929365,0.0,0.0,0.2781938797346458,0.007018528916339136,0.06539153179663233,0.04222972972972973,0.016590626296142677,0.018341892883345562,0.9886714727085478,0.0411946446961895,0.015167602002123465
CD4+CD103+ 0-100,0.0365151064347732,0.030883261272390366,0.8567931456548347,0.0,0.41753653444676403,1.1276489709087394,0.15037593984962408,0.2944640753828033,1.8490414850607646,0.1291288684404705,0.02714440825190011,0.23459159735551288,0.02697599136768276,0.3778932451582428,0.014515399130783747,0.08215661103979462,0.266998932004272,5.366693019578663,0.055772448410485224,0.017703031644169063
CD4+CD103+ 100-200,0.09523809523809523,0.12457954403886883,0.813953488372093,0.0,1.0714285714285714,1.1799410029498525,0.15511892450879006,0.14933946008041354,2.974021394145997,0.1587728083245805,0.08054200028426589,0.3508771929824561,0.011522064754003919,0.6406833956219967,0.020556956474070825,0.03979703512088349,0.07774735489977352,5.817988813130282,0.11074197120708748,0.019469773177142487
CD4+CD103+ 200-300,0.0,0.13810035292312414,1.224662162162162,0.0,0.3615328994938539,1.0381555885128757,0.0,0.06409571626962932,2.7609612915061454,0.1348973607038123,0.02782415136338342,0.24822108224391856,0.0250689395838556,0.34737299174989145,0.011211390773025394,0.03143665513989311,0.07828454731109598,6.879327960040866,0.0,0.017020552316922684
CD4+CD103+ 300-400,0.0,0.12488106565176024,1.0402219140083218,0.03749531308586427,0.445859872611465,1.0648148148148149,0.07281553398058252,0.03225112878950763,2.932468631044692,0.07533902561526871,0.05165289256198347,0.3743362061460782,0.030543677458766037,0.21814215597164155,0.12279355333844973,0.027564408835311846,0.055738970115336794,7.102460521483659,0.04261666311527807,0.044816253361219
CD4+CD103+ 400-500,,0.06568642312162094,1.176106468585577,0.057753393011839446,0.46592894583576006,2.2346368715083798,0.14242115971515767,0.0,3.2088799192734614,0.11806375442739078,0.08375209380234507,0.37449176118125405,0.028074115665356544,0.2942618930848455,0.16891891891891891,0.026959767731231855,0.09782342871117633,6.179196704428424,0.082389289392379,0.04550280600637039
CD8+Ki67+ 0-100,0.004057234048308133,0.030883261272390366,0.12239902080783352,0.0,0.0,0.02082728970016141,0.0,0.0,0.0018211176806245217,0.010851165415165589,0.0,0.0,0.02697599136768276,0.04723665564478035,0.002134617519232904,0.0051347881899871635,0.0,0.19532158303492536,0.0,0.0
CD8+Ki67+ 100-200,0.0,0.024915908807773765,0.0,0.0,0.0,0.020822488287350338,0.0,0.0,0.011755025273304338,0.009770634358435722,0.0,0.0077972709551656924,0.0,0.0,0.00822278258962833,0.012436573475276092,0.016901598891255115,0.18372596251990364,0.0,0.0
CD8+Ki67+ 200-300,0.0,0.015344483658124904,0.0,0.0,0.0,0.0,0.0,0.0,0.0091726288754357,0.005865102639296188,0.0,0.008274036074797287,0.016712626389237067,0.021710811984368215,0.0,0.01178874567745992,0.013614703880190607,0.25542059257577476,0.0,0.0
CD8+Ki67+ 300-400,0.0,0.005946717411988583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03482197266475146,0.007635919364691509,0.03635702599527359,0.03069838833461243,0.005512881767062369,0.021438065428975688,0.2644142489900845,0.021308331557639035,0.0
CD8+Ki67+ 400-500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010699764605178685,0.0,0.13078306359326466,0.0,0.0020738282870178346,0.012227928588897041,0.29866117404737386,0.0,0.0
CD8+pSTAT3+ 0-100,0.0121717021449244,0.030883261272390366,0.0,0.0,0.0,0.023058785025178705,0.0,0.0,0.002428156907499363,0.01627674812274838,0.0,0.03198976327575176,0.02697599136768276,0.0,0.002134617519232904,0.0051347881899871635,0.0,0.0372041110542715,0.0,0.0
CD8+pSTAT3+ 100-200,0.0,0.07474772642332128,0.0,0.0,0.17857142857142858,0.041644976574700676,0.0,0.0,0.003918341757768113,0.021983927306480373,0.0,0.0,0.023044129508007837,0.0,0.001370463764938055,0.0049746293901104365,0.0,0.04899359000530764,0.0,0.0
CD8+pSTAT3+ 200-300,0.0,0.023016725487187355,0.0,0.0,0.0,0.013482540110556829,0.0,0.0,0.0,0.011730205278592375,0.0,0.008274036074797287,0.016712626389237067,0.0,0.0,0.00589437283872996,0.0,0.05108411851515495,0.0,0.0
CD8+pSTAT3+ 300-400,0.0,0.011893434823977166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012556504269211453,0.0,0.0,0.022907758094074526,0.0,0.03069838833461243,0.009188136278437281,0.004287613085795138,0.07344840249724569,0.0,0.0
CD8+pSTAT3+ 400-500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020181634712411706,0.0,0.0,0.0,0.0,0.016347882949158083,0.0,0.0,0.012227928588897041,0.0411946446961895,0.0,0.0
CD8+cCasp3+ 0-100,0.006762056747180222,0.0,0.0,0.0,0.0,0.025290280350196002,0.0,0.0,0.004249274588123885,0.0184469812057815,0.009048136083966703,0.02132650885050117,0.02697599136768276,0.0,0.0017076940153863231,0.010269576379974327,0.0,0.04650513881783937,0.0,0.0
CD8+cCasp3+ 100-200,0.0,0.06228977201943441,0.0,0.0,0.17857142857142858,0.038174561860142286,0.0,0.011487650775416428,0.0,0.024426585896089304,0.0,0.0,0.0,0.0,0.00274092752987611,0.0049746293901104365,0.0033803197782510228,0.04899359000530764,0.0,0.0
CD8+cCasp3+ 200-300,0.0,0.03836120914531226,0.0,0.0,0.0,0.013482540110556829,0.0,0.010682619378271552,0.0,0.01759530791788856,0.0,0.0,0.008356313194618534,0.021710811984368215,0.0,0.0019647909462433195,0.0,0.03973209217845386,0.0,0.0
CD8+cCasp3+ 300-400,0.0,0.01784015223596575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022907758094074526,0.0,0.03069838833461243,0.005512881767062369,0.004287613085795138,0.08079324274697025,0.0,0.0
CD8+cCasp3+ 400-500,,0.0,0.0,0.028876696505919723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02139952921035737,0.0,0.016347882949158083,0.0,0.0020738282870178346,0.006113964294448521,0.07209062821833162,0.0,0.0
CD8+FOXP3+ 0-100,0.0,0.0,0.0,0.0,0.0,0.017108130825132586,0.0,0.0,0.0006070392268748407,0.001085116541516559,0.0,0.0,0.0,0.0,0.0008538470076931616,0.0051347881899871635,0.0,0.013951541645351812,0.0,0.0
CD8+FOXP3+ 100-200,0.0,0.012457954403886883,0.0,0.0,0.0,0.006940829429116779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024873146950552183,0.0,0.00408279916710897,0.0,0.0
CD8+FOXP3+ 200-300,0.0,0.015344483658124904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008356313194618534,0.0,0.0,0.0,0.0,0.005676013168350551,0.0,0.0
CD8+FOXP3+ 300-400,0.0,0.005946717411988583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03069838833461243,0.005512881767062369,0.004287613085795138,0.0,0.0,0.0
CD8+FOXP3+ 400-500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006113964294448521,0.010298661174047374,0.0,0.0
CD8+NFAT1+ 0-100,0.0013524113494360445,0.0,0.0,0.0,0.0,0.004462990650034588,0.0,0.0,0.0018211176806245217,0.0032553496245496766,0.0,0.0,0.0,0.0,0.0012807705115397423,0.0051347881899871635,0.0,0.0,0.0,0.0
CD8+NFAT1+ 100-200,0.0,0.012457954403886883,0.0,0.0,0.17857142857142858,0.013881658858233559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001370463764938055,0.0024873146950552183,0.0033803197782510228,0.01224839750132691,0.0,0.0
CD8+NFAT1+ 200-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019647909462433195,0.0,0.011352026336701102,0.0,0.0
CD8+NFAT1+ 300-400,0.0,0.0,0.0,0.03749531308586427,0.0,0.0,0.0,0.0,0.014098406880022559,0.0,0.0,0.0,0.0,0.0,0.03069838833461243,0.005512881767062369,0.008575226171590277,0.0,0.0,0.0
CD8+NFAT1+ 400-500,,0.0,0.0,0.08663008951775916,0.05824111822947001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018341892883345562,0.0,0.0,0.0
CD8+NFAT2+ 0-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012140784537496814,0.0,0.0,0.0,0.0,0.0,0.0,0.010269576379974327,0.0,0.0,0.0,0.0
CD8+NFAT2+ 100-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024873146950552183,0.0,0.01224839750132691,0.0,0.0
CD8+NFAT2+ 200-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003929581892486639,0.0,0.0,0.0,0.0
CD8+NFAT2+ 300-400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005512881767062369,0.008575226171590277,0.0,0.0,0.0
CD8+NFAT2+ 400-500,,0.0,0.0,0.0,0.05824111822947001,0.0,0.0,0.013640703860319191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8+pLCK+ 0-100,0.002704822698872089,0.030883261272390366,0.0,0.0,0.0,0.017108130825132586,0.0,0.03926187671770711,0.006070392268748406,0.008680932332132471,0.0,0.02132650885050117,0.16185594820609656,0.0,0.002134617519232904,0.010269576379974327,0.011866619200189867,0.6092173185136958,0.0,0.0
CD8+pLCK+ 100-200,0.0,0.04983181761554753,0.0,0.0,0.17857142857142858,0.01735207357279195,0.0,0.08041355542791499,0.003918341757768113,0.0024426585896089306,0.004737764722603875,0.0,0.023044129508007837,0.0,0.004111391294814165,0.017411202865386527,0.013521279113004091,0.5634262850610379,0.0,0.0
CD8+pLCK+ 200-300,0.0,0.007672241829062452,0.0,0.0,0.0,0.0,0.0,0.021365238756543104,0.0183452577508714,0.011730205278592375,0.009274717121127806,0.0,0.033425252778474135,0.0,0.0,0.009823954731216599,0.03063308373042886,0.6754455670337155,0.0,0.0
CD8+pLCK+ 300-400,0.0,0.011893434823977166,0.0,0.0,0.0,0.0,0.0,0.0,0.028196813760045118,0.0,0.0,0.0,0.022907758094074526,0.0,0.03069838833461243,0.01470101804549965,0.042876130857951375,0.9034153507161219,0.0,0.0
CD8+pLCK+ 400-500,,0.0,0.0,0.0,0.05824111822947001,0.0,0.0,0.0,0.020181634712411706,0.0,0.0,0.0,0.0,0.0,0.0,0.004147656574035669,0.042797750061139644,0.6385169927909372,0.0,0.0
CD8+NFAT1+pLCK+ 0-100,0.0013524113494360445,0.0,0.0,0.0,0.0,0.002231495325017294,0.0,0.0,0.0018211176806245217,0.0032553496245496766,0.0,0.0,0.0,0.0,0.0012807705115397423,0.0051347881899871635,0.0,0.0,0.0,0.0
CD8+NFAT1+pLCK+ 100-200,0.0,0.012457954403886883,0.0,0.0,0.17857142857142858,0.006940829429116779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001370463764938055,0.0024873146950552183,0.0033803197782510228,0.01224839750132691,0.0,0.0
CD8+NFAT1+pLCK+ 200-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019647909462433195,0.0,0.011352026336701102,0.0,0.0
CD8+NFAT1+pLCK+ 300-400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014098406880022559,0.0,0.0,0.0,0.0,0.0,0.03069838833461243,0.005512881767062369,0.008575226171590277,0.0,0.0,0.0
CD8+NFAT1+pLCK+ 400-500,,0.0,0.0,0.0,0.05824111822947001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012227928588897041,0.0,0.0,0.0
CD8+NFAT2+pLCK+ 0-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012140784537496814,0.0,0.0,0.0,0.0,0.0,0.0,0.0051347881899871635,0.0,0.0,0.0,0.0
CD8+NFAT2+pLCK+ 100-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024873146950552183,0.0,0.01224839750132691,0.0,0.0
CD8+NFAT2+pLCK+ 200-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019647909462433195,0.0,0.0,0.0,0.0
CD8+NFAT2+pLCK+ 300-400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005512881767062369,0.008575226171590277,0.0,0.0,0.0
CD8+NFAT2+pLCK+ 400-500,,0.0,0.0,0.0,0.05824111822947001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8+PD1+ 0-100,0.002704822698872089,0.0,0.0,0.0,0.0,0.02231495325017294,0.0,0.0,0.007284470722498087,0.0,0.0,0.08530603540200468,0.05395198273536552,0.0,0.0017076940153863231,0.0051347881899871635,0.0,0.967306887411059,0.055772448410485224,0.0
CD8+PD1+ 100-200,0.0,0.012457954403886883,0.0,0.0,0.17857142857142858,0.0347041471455839,0.0,0.0,0.007836683515536225,0.0,0.0,0.06237816764132554,0.023044129508007837,0.026695141484249865,0.001370463764938055,0.0024873146950552183,0.0,0.9022986159310823,0.0,0.0
CD8+PD1+ 200-300,0.0,0.007672241829062452,0.0,0.0,0.0,0.0,0.0,0.0,0.0275178866263071,0.0,0.009274717121127806,0.09101439682277014,0.0250689395838556,0.04342162396873643,0.0,0.0019647909462433195,0.0,0.9592462254512429,0.0,0.0
CD8+PD1+ 300-400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028196813760045118,0.0,0.0,0.1479933838251937,0.022907758094074526,0.018178512997636793,0.03069838833461243,0.005512881767062369,0.004287613085795138,1.1678295997062063,0.0,0.0
CD8+PD1+ 400-500,,0.0,0.0,0.057753393011839446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10699764605178687,0.0,0.016347882949158083,0.0,0.0,0.018341892883345562,1.132852729145211,0.0,0.0
CD8+CD103+ 0-100,0.04192475183251738,0.0,0.0,0.0,0.0,0.02826560745021906,0.0,0.09815469179426776,0.051598334284361454,0.07487304136464257,0.02714440825190011,0.11729579867775644,0.02697599136768276,0.1889466225791214,0.002134617519232904,0.010269576379974327,0.0,0.1767195275077896,0.0,0.0
CD8+CD103+ 100-200,0.031746031746031744,0.03737386321166064,0.0,0.0,0.17857142857142858,0.041644976574700676,0.0517063081695967,0.022975301550832855,0.07836683515536225,0.07327975768826792,0.0,0.03898635477582846,0.023044129508007837,0.05339028296849973,0.001370463764938055,0.017411202865386527,0.010140959334753067,0.16739476585146779,0.02768549280177187,0.0
